Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,272910.KS,277630.KS,IMTB,QQQM,SPY,272910.KS,277630.KS,IMTB,QQQM,SPY,272910.KS,277630.KS,IMTB,QQQM,SPY,272910.KS,277630.KS,IMTB,QQQM,SPY,272910.KS,277630.KS,IMTB,QQQM,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,,,39.70486068725586,179.8089141845703,508.574462890625,,,39.734085784720456,179.81883251007264,508.6138221323454,,,39.60210715766887,178.260807427234,505.3550571892337,,,39.60210715766887,178.5982122040931,505.7981040429809,,,9600.0,984100.0,47264700.0
2024-05-07,101695.0,27592.6640625,39.81892776489258,179.8089141845703,509.1357116699219,101700.0,27631.823422531932,39.90376937077143,180.4738054127862,510.54357089188056,101695.0,27421.3418623603,39.71523206925732,179.51119785220217,508.4563890994219,101700.0,27421.3418623603,39.71523206925732,179.96769824749754,509.5491940766101,7.0,14673.0,23100.0,1363700.0,52561300.0
2024-05-08,101805.0,27700.353515625,39.74351119995117,179.6997528076172,509.18487548828125,101870.0,27724.828116716733,39.75293644675558,180.2554818877729,509.7263505062841,101805.0,27582.875430384673,39.63039025804877,178.67760500465613,507.16661764457217,101870.0,27582.875430384673,39.63039025804877,178.7272269173447,507.2847554633929,122.0,11250.0,20500.0,818800.0,42047200.0
2024-05-09,101815.0,27445.81640625,39.790653228759766,180.09671020507812,512.1187133789062,101890.0,27822.725245786518,39.80008207365258,180.3150345219313,512.1581327107517,101815.0,27411.551966292136,39.62096998119592,179.09441412678507,508.7123062391851,101890.0,27719.931925912922,39.62096998119592,179.779157198508,509.37191905270333,11.0,4167.0,18000.0,1437700.0,43643700.0
2024-05-10,101850.0,27543.71484375,39.790653228759766,180.5135040283203,512.7784423828125,101895.0,27754.196403778657,39.790653228759766,181.41657140181044,514.5505698868354,101830.0,27524.135163747334,39.686957511242895,179.898234677912,511.5477899369006,101895.0,27622.033563760662,39.73409454360561,180.72191001546517,513.7333998374235,28.0,3862.0,18300.0,957700.0,52233200.0
2024-05-13,101855.0,27519.23828125,39.78593826293945,180.9501495361328,512.8472900390625,101915.0,27675.875710100943,39.80950318061837,181.33717624060367,514.5800582433153,101855.0,27406.655129263385,39.724661565663574,180.3845021107441,511.6954162109544,101915.0,27543.71287950796,39.724661565663574,181.29748779456048,514.4717752531619,64.0,3303.0,4600.0,1291300.0,36716400.0
2024-05-14,101905.0,27573.083984375,39.84721374511719,182.10133361816406,515.2003173828125,101905.0,27646.507783374756,39.90377602381687,182.31469121954228,515.7221428526045,101845.0,27538.81954484178,39.81893440379261,180.69215890263112,512.5027368911151,101900.0,27553.50430464173,39.875493086441764,180.76161747733104,513.0442119381321,4.0,4478.0,21100.0,1155300.0,57535900.0
2024-05-15,,,40.19222640991211,184.92958068847656,521.5800170898438,,,40.243128491911484,185.02880936774852,521.8753616282006,,,40.064020049796135,182.48832501267268,517.0511805034056,,,40.064020049796135,183.13336442662447,517.6911437452166,,,18900.0,1657400.0,59504900.0
2024-05-16,102080.0,27842.3046875,40.05459976196289,184.57232666015625,520.5068359375,102115.0,27998.942125966947,40.2714164069568,185.68378479511992,523.2930494733743,102070.0,27783.565648074895,40.03574567160907,184.50285295548034,520.3591336304459,102115.0,27964.677686302304,40.2714164069568,184.879961312335,521.678419290077,1260.0,3669.0,24600.0,1669100.0,50244800.0
2024-05-17,102255.0,27582.873046875,39.91319274902344,184.49295043945312,521.255126953125,102255.0,27832.513956438554,40.03574252867773,184.87004368613972,521.324050696315,102220.0,27543.713688512093,39.696376121050314,183.56109719655683,519.1580905190848,102220.0,27832.513956438554,39.969755015644594,184.63188271822878,520.6250185214858,2.0,1561.0,11600.0,1114100.0,59187600.0
2024-05-20,102220.0,27700.353515625,39.87076950073242,185.77310180664062,521.855712890625,102220.0,27852.096042393754,39.92261734527835,186.031129698989,523.3324958452743,102160.0,27670.983994314916,39.828350498494686,184.4929412405008,520.9794739158245,102160.0,27670.983994314916,39.87548392188651,184.58225159901434,521.373306739912,21.0,5068.0,14800.0,1119800.0,37764200.0
2024-05-21,102145.0,27563.294921875,39.9838981628418,186.1403045654297,523.1355590820312,102145.0,27680.77300358784,40.02631716946181,186.20976313485718,523.2931162417177,102145.0,27524.135561304054,39.969758493968456,184.91966901244285,520.8810254915362,102145.0,27666.088243373735,40.01689192222961,185.02883117224292,521.087796729706,1.0,2180.0,6000.0,1010600.0,33437000.0
2024-05-22,102200.0,27563.294921875,39.9226188659668,186.09066772460938,521.6292724609375,102200.0,27656.298403230998,40.016889312390994,186.54715297990367,523.1552694386295,102200.0,27406.657479591213,39.9226188659668,185.0387498013431,519.4337476893709,102200.0,27577.979682089106,39.94147295525163,186.24943664591768,522.4365876566568,1.0,263840.0,9600.0,1052500.0,48390000.0
2024-05-23,102180.0,27519.23828125,39.7529411315918,185.27691650390625,517.8191528320312,102190.0,27631.821433236615,39.87549093079085,188.1151173766793,524.8190890203099,102180.0,27362.600852399057,39.70580769991533,184.53263321708621,516.5982952173239,102190.0,27533.923040204776,39.87549093079085,188.07542893074108,524.7108060345491,6.0,1726.0,11300.0,6090500.0,57211200.0
2024-05-24,102200.0,27186.38671875,39.83777618408203,187.04335021972656,521.2453002929688,102205.0,27264.70544174244,39.83777618408203,187.51970243248275,522.0624703315923,102200.0,27117.857836131618,39.68694706993502,185.64310972555094,518.7249265206334,102205.0,27220.65116005919,39.68694706993502,185.96166212874732,519.679883962637,2.0,4504.0,321300.0,1484300.0,41291100.0
2024-05-27,102135.0,27480.080078125,,,,102195.0,27524.134356839488,,,,102135.0,27235.334085266746,,,,102195.0,27240.22900512391,,,,2.0,3390.0,,,
2024-05-28,102255.0,27494.763671875,39.705810546875,187.73802185058594,521.609619140625,102255.0,27587.767145217644,39.884922634558585,187.74795531961217,522.2987965860978,102255.0,27480.07891292616,39.64925186322805,186.50748308999633,518.9513976169195,102255.0,27480.07891292616,39.86606854132607,187.499860873689,522.0625209111829,1.0,2265.0,23500.0,1518000.0,36269600.0
2024-05-29,102150.0,27088.48828125,39.44185256958008,186.44793701171875,517.9569702148438,102225.0,27494.76665626694,39.61153577878971,187.11282828889006,519.148263398525,102145.0,27064.013680345364,39.36643621168697,185.96166646163104,517.2382884253442,102225.0,27494.76665626694,39.56440235313145,185.98151825657902,517.543487824079,631.0,6479.0,20600.0,1338400.0,45190300.0
2024-05-30,102085.0,26672.419921875,39.69166564941406,184.4333953857422,514.52099609375,102105.0,26975.904971454052,39.69732223624403,186.04600909388972,517.0709343554327,102020.0,26657.735161411496,39.40414705856685,183.85781452204407,513.2608392589262,102105.0,26975.904971454052,39.40414705856685,186.00133877351115,516.4014666477996,143.0,7711.0,48400.0,1879100.0,46377600.0
2024-05-31,102070.0,26672.419921875,39.859466552734375,184.45323181152344,519.2073364257812,102135.0,26951.430370681548,39.86606530502754,184.75094813962232,519.3353290866311,102070.0,26672.419921875,39.75294075481583,180.96007333210625,510.3367840339242,102135.0,26917.16592960004,39.81893187379781,184.47308360472508,515.4858746985078,2.0,1659.0,11800.0,1891100.0,90785800.0
2024-06-03,102100.0,27117.85546875,40.07420349121094,185.0685272216797,519.6306762695312,102100.0,27201.069104664937,40.09028700420118,186.04105315141825,521.1173140373083,102100.0,26897.584079563403,39.95785152591042,182.93490602934094,514.5111500811196,102100.0,26897.584079563403,39.95785152591042,185.69371489098472,520.8318243026798,1.0,5656.0,8000.0,1786700.0,46835700.0
2024-06-04,102325.0,26946.533203125,40.199066162109375,185.54486083984375,520.2114868164062,102325.0,27108.065554751363,40.23217502708519,186.05096801844005,520.9597329967089,102325.0,26922.058604393733,40.13757930103876,184.23491499997272,516.8345842630438,102325.0,27010.167159826295,40.13757930103876,184.92959150792484,518.3113669587648,1.0,12337.0,78500.0,2749900.0,34632700.0
2024-06-05,102520.0,27166.80859375,40.38352966308594,189.27618408203125,526.3942260742188,102520.0,27284.286684966217,40.57272472053792,189.3158876676398,526.4139357381152,102385.0,26975.90669552365,40.233119790884366,186.56699734977238,520.5461644886324,102385.0,27083.59494580518,40.57272472053792,187.02349772938373,522.5546273120377,511.0,17336.0,125400.0,1272500.0,47610400.0
2024-06-06,,,40.40717697143555,189.24642944335938,526.384521484375,,,40.44028583303691,189.6929963918547,527.1327678407445,,,40.32677025163156,188.75024058003518,524.4351870962748,,,40.392987974834284,189.58383423622408,526.6995757444492,,,29300.0,2667100.0,30808500.0
2024-06-07,102645.0,27480.080078125,40.01933288574219,189.07772827148438,525.7445678710938,102645.0,27558.398795839643,40.12811760996258,190.1594163663409,528.5799958497668,102645.0,27367.496921410202,40.01933288574219,188.62124299405983,524.2972893803054,102645.0,27455.605478839174,40.12811760996258,188.96856611514676,525.3999491397393,1.0,12536.0,44800.0,1028800.0,43224500.0
2024-06-10,102580.0,27313.65234375,39.93893051147461,189.82200622558594,527.3689575195312,102580.0,27489.869455645163,39.94838864168305,189.9410867046071,527.6938665613864,102580.0,27205.964108702956,39.910548903657215,188.4822902666696,524.3268185972163,102580.0,27274.492985551075,39.94365777228081,188.6212376821704,524.927362515156,1.0,3616.0,16400.0,957500.0,35686100.0
2024-06-11,102565.0,27362.6015625,40.13758087158203,191.1319580078125,528.6390380859375,102565.0,27475.18471740832,40.13758087158203,191.1716464545596,528.6981069954104,102565.0,27357.706642721376,39.99568366836446,188.70558717493617,523.8148568140152,102565.0,27391.971081171734,40.05149781927657,189.28613481318004,525.8036102503464,1.0,1442.0,22800.0,957700.0,36383400.0
2024-06-12,102650.0,27529.029296875,40.37407302856445,193.60296630859375,532.9807739257812,102660.0,27558.398816039517,40.53488648776417,194.57550737953378,535.6980640483052,102650.0,27362.602021609397,40.37407302856445,192.47165631029088,531.9371830907995,102660.0,27362.602021609397,40.44029075983442,192.73960253534435,533.246614073991,5.0,3736.0,19500.0,1141500.0,63251300.0
2024-06-13,102880.0,27871.67578125,40.55853271484375,194.68466186523438,534.0538940429688,102880.0,28023.41830833443,40.59542699327622,195.33963482162517,534.9202780854922,102880.0,27861.885940792938,40.449744392083225,193.76175781598795,531.2381759499901,102880.0,27871.67578125,40.48758412248648,195.09154038139985,534.743071361855,1.0,12808.0,8700.0,1105300.0,44760900.0
2024-06-14,102970.0,27954.88671875,40.58218002319336,195.6869659423828,534.3788452148438,102970.0,27959.78163850464,40.62947787790764,195.7167360627231,534.4083496258869,102960.0,27778.669607582953,40.53487855988408,194.40679019782132,531.4941430630411,102960.0,27876.568002675758,40.58218002319336,194.595344388298,532.508229500441,3.0,3191.0,6500.0,1481000.0,40089900.0
2024-06-17,103075.0,27705.24609375,40.44975280761719,198.08851623535156,538.6318359375,103075.0,27915.72764534563,40.51597415389782,198.793111075475,540.0397549471592,103035.0,27705.24609375,40.3740769396617,195.26023369148672,533.2268210386173,103035.0,27866.778447300134,40.47813441562205,195.78619266887486,533.6895775172082,119.0,3097.0,19600.0,1343400.0,55839500.0
2024-06-18,103165.0,27901.044921875,40.59164047241211,198.14805603027344,540.00048828125,103165.0,27998.94332510965,40.59164047241211,198.42592057836433,540.1284809546763,103165.0,27901.044921875,40.440285163512364,197.42362454007088,538.2677198629765,103165.0,27905.939842036732,40.440285163512364,198.08851579032284,538.6910571325956,1.0,3270.0,13300.0,1108700.0,41376400.0
2024-06-19,103235.0,28229.00390625,,,,103235.0,28277.95310671168,,,,103235.0,28111.525825141973,,,,103235.0,28111.525825141973,,,,101.0,45906.0,,,
2024-06-20,103355.0,28356.271484375,40.56327438354492,196.60987854003906,538.5335083007812,103435.0,28395.430844270562,40.63895025590534,198.7931217435086,541.605211986961,103355.0,28238.79340468831,40.44029703128843,195.9052988045873,536.7416711354346,103435.0,28258.37308463609,40.44029703128843,198.64425599282674,540.935744269763,2.0,5063.0,31100.0,1635900.0,70328200.0
2024-06-21,103310.0,28175.16015625,40.45920944213867,196.03428649902344,537.8115234375,103325.0,28258.373798129127,40.620022896628356,197.0465160048137,538.9375137844564,103310.0,28096.841434481412,40.440289575387716,195.4984091974181,536.3398628555373,103325.0,28258.373798129127,40.58218677172206,196.50070523490317,537.7028911104192,13.0,188755.0,28900.0,1450800.0,64338600.0
2024-06-24,103405.0,27974.46875,40.601097106933594,193.87734985351562,536.063232421875,103405.0,28116.421434820648,40.61055884322658,196.28279883738966,540.2214629334219,103405.0,27901.04494750656,40.317306364260304,193.8127382109795,535.9447134780866,103405.0,28062.577312992125,40.317306364260304,195.6168287406481,537.6336988535306,1.0,4169.0,4700.0,1379000.0,45528700.0
2024-06-25,103270.0,27984.2578125,40.534889221191406,196.083984375,538.1275634765625,103345.0,28096.840973193983,40.534889221191406,196.19332364348617,538.4930069445525,103270.0,27964.678132379307,40.44975161687518,194.36437450089457,535.7669505898007,103345.0,27979.362892469828,40.534889221191406,194.72221072802654,537.2978705616919,61.0,2752.0,4800.0,899600.0,37936200.0
2024-06-26,103255.0,28243.6875,40.43083953857422,196.51141357421875,538.7991943359375,103340.0,28243.6875,40.44029766954495,196.71020812968803,539.5201946501434,103255.0,27954.887229202774,40.3267820549146,195.66653292171125,536.3497223654682,103340.0,27984.2567482669,40.422323251244606,195.73610419095192,537.0015765793066,2.0,4596.0,17100.0,816200.0,38550600.0
2024-06-27,103205.0,28199.634765625,40.50651168823242,196.9984588623047,539.6485595703125,103205.0,28229.004286297408,40.50651168823242,197.59484248552792,540.2313279241882,103205.0,27998.943041030205,40.42137408293756,196.04422383127576,537.9102014186253,103205.0,28096.84144327157,40.42137408293756,196.39212565344442,538.6608615554269,9.0,2053.0,6700.0,1183200.0,35041500.0
2024-06-28,103230.0,28307.3203125,40.303123474121094,195.92494201660156,537.5250244140625,103230.0,28307.3203125,40.582186999519585,199.2647417361512,543.5105326991545,103230.0,28214.316839227045,40.303123474121094,195.73608190194346,536.2706888358666,103230.0,28243.686357102713,40.572725261793195,197.30658449530227,540.42885920361,40.0,6577.0,12900.0,2099400.0,76144500.0
2024-07-01,103330.0,28390.537109375,40.09803009033203,197.13763427734375,538.6312866210938,103330.0,28405.221869948815,40.19298379219343,197.3463632557654,539.1646218711988,103255.0,28238.794583445582,40.03726189440875,194.82164050637977,535.8459708574896,103320.0,28317.113306505926,40.12176942132572,196.3623248805295,538.9176973561733,13.0,2184.0,9700.0,1526800.0,40297800.0
2024-07-02,103330.0,28209.42578125,40.15214920043945,199.19517517089844,542.256103515625,103330.0,28454.171797051233,40.21196839892498,199.2051247571151,542.256103515625,103330.0,28160.476578089754,40.11701832510726,196.48159236787777,536.962056558485,103330.0,28395.432753258938,40.21196839892498,196.52136037864008,537.0114294029804,1.0,4445.0,18500.0,1097400.0,40434800.0
2024-07-03,103515.0,28341.5859375,40.36579132080078,200.84519958496094,544.6759643554688,103515.0,28385.64021615933,40.46833696338354,200.91478602054943,545.0414077951219,103515.0,28155.578983160623,40.25944608162768,198.88704214095722,541.9005353686338,103515.0,28385.64021615933,40.25944608162768,198.896991727214,541.9400215865442,1.0,3841.0,8600.0,1015300.0,32789900.0
2024-07-04,103535.0,28586.33203125,,,,103535.0,28586.33203125,,,,103495.0,28478.643794145977,,,,103495.0,28478.643794145977,,,,72.0,7570.0,,,
2024-07-05,103625.0,29017.087890625,40.65824508666992,202.96238708496094,547.81689453125,103645.0,29066.03709421917,40.67723582743116,203.12638841120665,548.2218242315001,103595.0,28723.39266905997,40.4968292233695,201.08871022940824,544.3401778909604,103645.0,28728.287589419386,40.5063227826934,201.26266114133944,544.9822057765736,404.0,12186.0,14700.0,1720100.0,41488400.0
2024-07-08,103760.0,28987.71484375,40.644004821777344,203.46932983398438,548.4490356445312,103790.0,29070.928479741855,40.6867312738868,203.6581899707509,549.4070738750903,103760.0,28963.240244928867,40.54525513850673,202.68507188731533,547.3724181791679,103790.0,29017.08436233536,40.59178118779005,203.12144315256666,548.6070408170895,118.0,2886.0,9900.0,1541200.0,36110500.0
2024-07-09,103740.0,29021.978515625,40.63924789428711,203.61842346191406,548.9823608398438,103785.0,29124.77182795897,40.65823863203351,204.51300648787156,550.3256157769998,103740.0,28943.65980146578,40.52530708992158,202.98227182484283,548.6860634690456,103785.0,29124.77182795897,40.62975433647034,204.07564939356294,549.4169504117833,11.0,2092.0,16400.0,1509000.0,27289700.0
2024-07-10,103710.0,29036.6640625,40.667747497558594,205.7554931640625,554.4146728515625,103810.0,29119.877698552344,40.715222544509786,205.9940557177246,554.760343052966,103700.0,28982.819945054365,40.59178452474556,203.87685665924658,549.9206588117951,103810.0,29041.558982267783,40.610775267948824,204.40366902741366,550.2169561678987,15.0,2594.0,7800.0,1240300.0,38701200.0
2024-07-11,103710.0,29266.724609375,40.90511703491211,201.22291564941406,549.6342163085938,103755.0,29345.04332383394,40.96208562942868,205.87477180472692,555.4122863317111,103710.0,29207.985573530794,40.876629115540744,200.7358561116271,548.9922487177857,103755.0,29276.514448682366,40.876629115540744,205.77538211360127,554.5332205594168,81.0,5027.0,7600.0,2584400.0,53054200.0
2024-07-12,103750.0,28919.185546875,40.886131286621094,202.44552612304688,553.1010131835938,103750.0,29100.29757551995,40.96114163554315,204.35398118742506,556.7357347196536,103740.0,28840.866831785293,40.886131286621094,201.27262760967957,550.2959845223418,103740.0,29012.18902104403,40.91461558735619,201.4714221683966,550.7700602883441,3.0,3678.0,16000.0,1726200.0,53084400.0
2024-07-15,103855.0,29031.76953125,40.87663269042969,202.97232055664062,554.6221313476562,103900.0,29090.508569249494,40.88612987175508,204.92054346048843,557.8914095784243,103855.0,28904.501615584428,40.836753221935176,202.11749037950096,552.7454808834603,103900.0,29066.033970083037,40.86713913121769,203.13136225635296,555.1159803872545,2.0,974.0,4100.0,2237200.0,40584300.0
2024-07-16,104080.0,29017.087890625,40.94309997558594,203.03196716308594,557.9111328125,104080.0,29129.671058891592,41.000072199291395,203.82716053282542,558.2074301848496,104030.0,28977.92852774966,40.867140632758854,201.72984541407538,555.1850764182681,104030.0,29046.457412781503,40.886131373994004,203.538910709409,555.9456232442218,3.0,1466.0,14300.0,1372800.0,36475300.0
2024-07-17,104160.0,28860.447265625,41.047542572021484,197.10781860351562,550.088623046875,104160.0,29095.403417041216,41.10451478924615,199.928753930327,553.6147127596594,104160.0,28801.70822777095,40.943095318166144,197.04818175170547,549.7626657700799,104160.0,29021.979619723646,40.97158323783504,199.72199666586206,551.9257271809707,1.0,43611.0,6500.0,2635600.0,57119000.0
2024-07-18,104130.0,28601.017578125,40.95259094238281,196.11380004882812,545.8611450195312,104130.0,28605.912498128102,41.01905671556238,198.70810886742217,552.6367990518563,104130.0,28410.11569800402,40.92410302379658,194.82161284856528,543.658597791229,104130.0,28459.06489803504,40.92410302379658,198.67829044616653,551.6392144357532,1.0,24372.0,5200.0,2760500.0,56270400.0
2024-07-19,104050.0,28346.48046875,40.81966018676758,194.38426208496094,542.2363891601562,104075.0,28439.483944644708,41.688463845048645,197.00838940991554,547.2637991893615,104050.0,28155.578597176656,40.800669448046534,193.88726815851462,541.1696582953947,104070.0,28419.90426550898,41.688463845048645,195.99451755319075,545.6241865270397,304.0,4806.0,18600.0,2153500.0,65509100.0
2024-07-22,103970.0,28033.20703125,40.80067443847656,197.2966766357422,547.8267211914062,104030.0,28302.427633086696,40.82915873898558,197.6992405482086,548.4390891302021,103970.0,27940.203550615508,40.7531957748102,195.43790882757042,544.2413726196456,104030.0,28277.953032919722,40.80067443847656,196.80961707274642,546.1969953735871,42.0,10672.0,5900.0,2160200.0,43346700.0
2024-07-23,104050.0,28150.685546875,40.914608001708984,196.5909423828125,546.9674682617188,104050.0,28331.797590908103,40.96208303483669,198.15151079883572,549.8910159782978,104045.0,28077.261745239957,40.810160755560325,196.42196624547515,546.4736192248041,104045.0,28331.797590908103,40.810160755560325,196.91896023778017,547.7180681590119,2.0,2693.0,9400.0,1241600.0,34439600.0
2024-07-24,104010.0,27989.15234375,40.78167724609375,189.57339477539062,534.57177734375,104010.0,28194.738982161594,40.914608790258455,193.94693595937105,542.414101993874,104010.0,27891.253944506385,40.7531893279778,189.165856050564,533.6433387983191,104010.0,27954.887904014737,40.914608790258455,193.83759667141888,542.1079180206098,1.0,21585.0,17900.0,1870300.0,74515300.0
2024-07-25,104195.0,27499.66015625,40.86713790893555,187.4164276123047,531.7864990234375,104200.0,27715.036633087842,40.86713790893555,191.38740454719422,540.7252149134714,104195.0,27431.131277256143,40.79117494905792,186.38267166947384,530.8383474445005,104200.0,27715.036633087842,40.819662870068676,189.69265330308528,534.6903338025456,287.0,23821.0,7100.0,2784700.0,61158300.0
2024-07-26,104215.0,27754.197265625,40.93360137939453,189.4044189453125,537.7423095703125,104275.0,27754.197265625,41.047542190672196,190.57235789421247,540.4584791109177,104210.0,27577.98014012897,40.88612634320493,188.08241306773354,534.8285883698936,104275.0,27724.827744708993,40.943094937787215,189.25531164310308,535.6089083835121,28.0,16434.0,11800.0,2458100.0,53763800.0
2024-07-29,104390.0,28062.576171875,41.05799865722656,189.7622528076172,538.0584106445312,104390.0,28155.579651251526,41.123515455110415,191.36257409503744,540.320217524103,104380.0,27842.304773351647,41.02856173681512,188.83783608032314,536.0434679983305,104380.0,27871.67429315476,41.095027528564835,190.49779422104237,539.3029198591126,11.0,6912.0,19300.0,1168000.0,39515800.0
2024-07-30,104545.0,27802.6015625,41.10261535644531,187.15797424316406,535.3323364257812,104545.0,27939.946806633736,41.1140105249163,190.799947349733,540.6066704721179,104545.0,27719.213378561664,41.019060446626895,185.79621567925466,531.8951665456115,104545.0,27832.032686242943,41.10451696593268,190.56736061292523,539.5399397118119,1.0,10647.0,9900.0,1187800.0,46853600.0
2024-07-31,104470.0,28131.248046875,41.256439208984375,192.59510803222656,544.0339965820312,104475.0,28131.248046875,41.29442068909439,193.3803670401186,546.6909069240734,104470.0,27753.54863979403,41.06653543054762,190.83576020518086,540.8437509599753,104470.0,27792.79013663361,41.11401046962848,191.4719119139153,542.2264921510769,61.0,16475.0,14700.0,2412500.0,65663400.0
2024-08-01,104560.0,28195.015625,41.59856033325195,188.05259704589844,536.3298950195312,104560.0,28317.645303257654,41.59856033325195,194.5135192142192,548.043978708858,104560.0,28106.722256654488,41.379366560381634,186.5119125723497,532.7939193368863,104560.0,28317.645303257654,41.379366560381634,193.00265316808301,545.7722853894631,1.0,178764.0,9100.0,3353600.0,76428700.0
2024-08-02,104705.0,27150.2109375,41.9464111328125,183.55975341796875,526.3443603515625,104770.0,27645.634840785908,41.98929814255554,185.50300168568018,530.3840119652383,104675.0,27071.727942920053,41.779636395848705,181.86997693167044,522.0972101428371,104675.0,27591.677782012193,41.82728580135028,184.43446766986304,529.1592759231037,27.0,23057.0,14900.0,3757100.0,82789100.0
2024-08-05,105090.0,24800.625,41.97976303100586,178.28167724609375,511.0152893066406,105090.0,26497.819669699365,42.16083584834285,180.90580479690524,517.1390300808872,104990.0,24231.62331882911,41.83681482488419,173.18251426841655,503.9927395713321,104990.0,26492.91448279272,42.07506547050331,173.6496898128497,505.3459113976493,153.0,532846.0,23900.0,5114000.0,146267400.0
2024-08-06,104875.0,25605.076171875,41.6843376159668,179.83229064941406,515.7266235351562,105020.0,26193.698612607757,41.884467300472764,182.87389122377215,523.23310551279,104875.0,25276.428642465875,41.65574506431122,177.79461240285758,511.49924643144766,105020.0,25786.568091100933,41.86540681117459,178.85818674551385,512.8326148471089,58.0,308461.0,7200.0,3959700.0,84826300.0
2024-08-07,104705.0,26090.689453125,41.6748046875,177.86419677734375,512.2794799804688,104775.0,26345.759175170966,41.68147567684489,183.63926403418023,525.050469711949,104625.0,25359.816595724053,41.522324411700104,177.68527106895507,511.6769985959894,104775.0,25457.920334972503,41.59856636730832,182.65521055567174,521.9687961184728,174.0,26748.0,33000.0,2830600.0,70698300.0
2024-08-08,104805.0,25977.87109375,41.569976806640625,183.2615509033203,524.1220092773438,104855.0,26095.595585111405,41.65288975755819,183.63927117244972,524.7540902312787,104745.0,25585.456122545314,41.46514592784644,178.86812604633153,515.4203916203253,104850.0,25752.232485307308,41.617626214615214,180.43862880522744,517.4648735918801,374.0,8474.0,29600.0,2821800.0,63276600.0
2024-08-09,104795.0,26232.94140625,41.6748046875,184.22572326660156,526.43310546875,104795.0,26443.86445794573,41.70148864487957,184.89169337397237,527.9344256002166,104775.0,26134.837661275244,41.579505878406266,182.2973842142177,522.0576109111696,104780.0,26443.86445794573,41.6328737931654,182.76455976472522,523.2922333128897,101.0,279245.0,8900.0,1758700.0,45619600.0
2024-08-12,104735.0,26537.064453125,41.75104522705078,184.69288635253906,526.7098388671875,104775.0,26581.211140754967,41.8511100638303,185.86579994286384,529.1395378593587,104735.0,26316.33101497516,41.51279457698059,183.50010392480561,524.418371807059,104775.0,26316.33101497516,41.51279457698059,184.62331508750577,527.6382775873748,3.0,77031.0,9500.0,1701700.0,42542100.0
2024-08-13,104795.0,26556.68359375,41.84634017944336,189.2354278564453,535.3717651367188,104875.0,26743.080708002402,41.86540066594374,189.3149487112654,535.6088632791103,104795.0,26438.95910053796,41.8082192064426,186.43237460048323,529.6826756895701,104875.0,26694.02883583072,41.84634017944336,186.4522586059513,529.9296001724676,21.0,30536.0,9400.0,1478100.0,52333100.0
2024-08-14,105025.0,26787.2265625,41.97976303100586,189.3049774169922,537.0608520507812,105025.0,26958.90810977843,42.00835558056327,190.24926281323755,538.2559884767765,105025.0,26733.269504783922,41.79869384908521,187.52574589145937,533.4755030571044,105025.0,26958.90810977843,41.79869384908521,189.59324237854054,536.171899630215,1.0,6613.0,41400.0,1922800.0,42446900.0
2024-08-15,,,41.76057434082031,194.09603881835938,546.2662353515625,,,41.76057434082031,194.23519653010825,546.5526461191579,,,41.73198542567459,191.61901638217626,542.1277775985296,,,41.74151385225101,191.79992899097633,542.7401456425697,,,3600.0,1464100.0,60846800.0
2024-08-16,104910.0,27336.609375,41.85586929321289,194.32464599609375,547.4909057617188,104910.0,27380.7560615916,41.89399026684046,194.85145840103095,548.1921930822297,104830.0,27164.927816032658,41.779630981373884,192.97083488120066,544.4784387546481,104830.0,27302.273063206532,41.82728038070028,193.4101788938055,544.6364439181536,2.0,63214.0,44000.0,1367100.0,44430700.0
2024-08-19,104795.0,27086.443359375,41.922584533691406,196.8791961669922,552.7257690429688,104860.0,27434.71164595878,41.98929442256684,196.8791961669922,552.7257690429688,104795.0,27052.10704943012,41.85587100939968,193.67855382566557,547.0465044565792,104840.0,27434.71164595878,41.85587100939968,194.36439275561946,547.9057970582096,95.0,15283.0,29900.0,1382900.0,39121800.0
2024-08-20,104835.0,27312.08203125,42.056007385253906,196.45176696777344,551.826904296875,104875.0,27464.14283278893,42.06553581203983,197.54813246124885,553.9405925603355,104835.0,27277.74572122508,41.98929749150274,195.76691391887894,550.4737628114597,104875.0,27356.228715567755,41.99882591828867,196.5114038147472,552.2713804695546,3.0,10520.0,288400.0,1511200.0,33732300.0
2024-08-21,104860.0,27429.806640625,42.103660583496094,197.40599060058594,553.7232666015625,104870.0,27444.52220212748,42.19800692238513,198.12166305697272,555.1949270256794,104860.0,27258.125089762718,42.07125811283803,196.0740353713351,547.9057107172382,104870.0,27267.935464097704,42.19800692238513,196.77977340948482,552.8837473869856,2.0,104247.0,11600.0,1031900.0,41514600.0
2024-08-22,104880.0,27424.90234375,41.970237731933594,194.25506591796875,549.3773193359375,104895.0,27469.049029690574,42.09412545938655,198.60873817462848,556.251718701756,104880.0,27312.0830352352,41.95117724261392,193.8375927815436,548.1525835356343,104895.0,27459.238655037112,42.09412545938655,198.3204883305682,555.6393508016043,31.0,3875.0,11600.0,1305200.0,56121500.0
